,tickers,best_value,best_param
330,030520,2.1454212113798112,"{'r1': 3, 'ad': 6, 'limad': 22, 'wmean': 4}"
331,352480,,
332,215200,1.5078764266273703,"{'r1': 3, 'ad': 3, 'limad': 46, 'wmean': 6}"
333,058610,2.778555283141998,"{'r1': 7, 'ad': 23, 'limad': 11, 'wmean': 5}"
334,032350,1.633545959634535,"{'r1': 8, 'ad': 17, 'limad': 18, 'wmean': 9}"
335,066575,1.1642408425574091,"{'r1': 17, 'ad': 24, 'limad': 22, 'wmean': 7}"
336,006120,1.2027692082107089,"{'r1': 26, 'ad': 14, 'limad': 14, 'wmean': 4}"
337,005250,1.0092307692307692,"{'r1': 13, 'ad': 19, 'limad': 31, 'wmean': 10}"
338,222080,1.1002291556495682,"{'r1': 14, 'ad': 6, 'limad': 58, 'wmean': 10}"
339,204270,,
340,272450,2.231811420057313,"{'r1': 5, 'ad': 3, 'limad': 45, 'wmean': 4}"
341,119860,1.365530925026692,"{'r1': 9, 'ad': 24, 'limad': 24, 'wmean': 10}"
342,418550,,
343,456040,,
344,009450,1.0,"{'r1': 5, 'ad': 14, 'limad': 97, 'wmean': 5}"
345,082740,1.7978419934704475,"{'r1': 16, 'ad': 3, 'limad': 22, 'wmean': 6}"
346,060280,2.5510883255531245,"{'r1': 21, 'ad': 28, 'limad': 25, 'wmean': 6}"
347,079160,1.8148959515371146,"{'r1': 10, 'ad': 12, 'limad': 29, 'wmean': 7}"
348,310210,,
349,005880,1.1226731133909953,"{'r1': 29, 'ad': 30, 'limad': 14, 'wmean': 7}"
350,091120,2.013082273299146,"{'r1': 22, 'ad': 3, 'limad': 11, 'wmean': 4}"
351,299900,,
352,064550,1.6290733503354744,"{'r1': 18, 'ad': 2, 'limad': 65, 'wmean': 6}"
353,183300,1.6256002581227191,"{'r1': 28, 'ad': 30, 'limad': 7, 'wmean': 8}"
354,033240,1.9208162651059681,"{'r1': 8, 'ad': 9, 'limad': 24, 'wmean': 10}"
355,287410,,
356,008730,1.8363165944013744,"{'r1': 19, 'ad': 30, 'limad': 15, 'wmean': 10}"
357,000640,1.14865806338872,"{'r1': 26, 'ad': 27, 'limad': 13, 'wmean': 4}"
358,281820,1.6684961978952217,"{'r1': 3, 'ad': 24, 'limad': 8, 'wmean': 4}"
359,015750,2.9259801329241544,"{'r1': 2, 'ad': 3, 'limad': 53, 'wmean': 10}"
360,268280,1.3562489646190168,"{'r1': 5, 'ad': 2, 'limad': 75, 'wmean': 5}"
361,001680,1.0243638332430969,"{'r1': 3, 'ad': 3, 'limad': 92, 'wmean': 5}"
362,090460,1.4897241169184319,"{'r1': 9, 'ad': 24, 'limad': 19, 'wmean': 8}"
363,032500,2.135917779953792,"{'r1': 26, 'ad': 9, 'limad': 27, 'wmean': 7}"
364,372170,,
365,001530,2.027322914032262,"{'r1': 9, 'ad': 9, 'limad': 15, 'wmean': 7}"
366,019170,1.8559409251114012,"{'r1': 5, 'ad': 16, 'limad': 6, 'wmean': 5}"
367,046890,1.0828093163388381,"{'r1': 18, 'ad': 29, 'limad': 17, 'wmean': 9}"
368,144510,1.173172349976771,"{'r1': 4, 'ad': 3, 'limad': 59, 'wmean': 8}"
369,161000,2.1375173346574776,"{'r1': 22, 'ad': 4, 'limad': 53, 'wmean': 9}"
370,091810,,
371,189300,1.0128539400481607,"{'r1': 2, 'ad': 10, 'limad': 54, 'wmean': 7}"
372,064960,1.094465388457592,"{'r1': 18, 'ad': 3, 'limad': 86, 'wmean': 4}"
373,344820,,
374,094360,2.1707882525168065,"{'r1': 29, 'ad': 14, 'limad': 21, 'wmean': 7}"
375,031980,2.791931287782098,"{'r1': 2, 'ad': 23, 'limad': 12, 'wmean': 7}"
376,319660,,
377,136510,1.0,"{'r1': 30, 'ad': 14, 'limad': 86, 'wmean': 9}"
378,049770,1.1442611507497509,"{'r1': 17, 'ad': 21, 'limad': 13, 'wmean': 9}"
379,170900,1.339520326449644,"{'r1': 13, 'ad': 23, 'limad': 4, 'wmean': 8}"
380,229640,1.3793680844380742,"{'r1': 26, 'ad': 15, 'limad': 20, 'wmean': 10}"
381,018290,2.572110642905896,"{'r1': 30, 'ad': 5, 'limad': 38, 'wmean': 10}"
382,084850,,
383,087010,2.0603024046679717,"{'r1': 29, 'ad': 2, 'limad': 38, 'wmean': 10}"
384,030190,1.1535849372035192,"{'r1': 3, 'ad': 9, 'limad': 56, 'wmean': 5}"
385,089030,1.8610082357810434,"{'r1': 9, 'ad': 17, 'limad': 9, 'wmean': 10}"
386,000815,1.1399471319281804,"{'r1': 9, 'ad': 6, 'limad': 31, 'wmean': 7}"
387,078340,1.213434946219844,"{'r1': 14, 'ad': 24, 'limad': 31, 'wmean': 4}"
388,460860,,
389,179900,3.5018576338444265,"{'r1': 3, 'ad': 8, 'limad': 14, 'wmean': 7}"
390,210980,1.8505644221489925,"{'r1': 3, 'ad': 8, 'limad': 17, 'wmean': 4}"
391,272290,1.2821986693485998,"{'r1': 9, 'ad': 23, 'limad': 34, 'wmean': 10}"
392,095660,1.4283198977028213,"{'r1': 29, 'ad': 12, 'limad': 3, 'wmean': 7}"
393,293940,,
394,031430,1.2513246418986324,"{'r1': 4, 'ad': 10, 'limad': 39, 'wmean': 5}"
395,017960,1.0056925412321425,"{'r1': 17, 'ad': 3, 'limad': 68, 'wmean': 6}"
396,093320,1.7094538608471639,"{'r1': 20, 'ad': 20, 'limad': 14, 'wmean': 9}"
397,025980,1.2039584390397886,"{'r1': 7, 'ad': 21, 'limad': 28, 'wmean': 10}"
398,001720,1.0212095854578493,"{'r1': 5, 'ad': 24, 'limad': 35, 'wmean': 9}"
399,069080,1.3306621594471406,"{'r1': 29, 'ad': 4, 'limad': 50, 'wmean': 10}"
400,290650,,
401,007700,2.004717348201447,"{'r1': 19, 'ad': 21, 'limad': 25, 'wmean': 10}"
402,445090,,
403,403550,,
404,192400,1.3963509678063357,"{'r1': 4, 'ad': 5, 'limad': 33, 'wmean': 6}"
405,005440,1.1139304880156091,"{'r1': 29, 'ad': 2, 'limad': 67, 'wmean': 9}"
406,237880,1.4117556488940157,"{'r1': 23, 'ad': 18, 'limad': 17, 'wmean': 7}"
407,381970,,
408,000070,1.2221051175825297,"{'r1': 27, 'ad': 2, 'limad': 49, 'wmean': 5}"
409,030610,1.205073533120436,"{'r1': 8, 'ad': 22, 'limad': 24, 'wmean': 5}"
410,042000,2.210074003149422,"{'r1': 12, 'ad': 30, 'limad': 2, 'wmean': 10}"
411,049070,1.0,"{'r1': 28, 'ad': 10, 'limad': 87, 'wmean': 8}"
412,232140,2.228396812445109,"{'r1': 18, 'ad': 15, 'limad': 19, 'wmean': 9}"
413,068240,1.0173857050869286,"{'r1': 8, 'ad': 8, 'limad': 61, 'wmean': 9}"
414,108860,4.162565468112348,"{'r1': 18, 'ad': 30, 'limad': 18, 'wmean': 5}"
415,082270,1.4029422486091259,"{'r1': 25, 'ad': 4, 'limad': 61, 'wmean': 10}"
416,253590,,
417,215600,1.051481672320494,"{'r1': 24, 'ad': 10, 'limad': 7, 'wmean': 4}"
418,047560,3.4360446822521604,"{'r1': 22, 'ad': 28, 'limad': 11, 'wmean': 10}"
419,383800,,
420,00680K,,
421,131290,1.342344069701357,"{'r1': 15, 'ad': 3, 'limad': 40, 'wmean': 10}"
422,060250,1.25881363138347,"{'r1': 26, 'ad': 18, 'limad': 2, 'wmean': 10}"
423,394280,,
424,005180,1.5100509662236,"{'r1': 15, 'ad': 4, 'limad': 20, 'wmean': 5}"
425,257720,,
426,036810,1.1812921324791692,"{'r1': 3, 'ad': 23, 'limad': 30, 'wmean': 5}"
427,005610,1.0,"{'r1': 26, 'ad': 20, 'limad': 65, 'wmean': 10}"
428,033290,2.5330651578145296,"{'r1': 4, 'ad': 15, 'limad': 20, 'wmean': 6}"
429,218410,1.3035359952884742,"{'r1': 10, 'ad': 3, 'limad': 34, 'wmean': 9}"
430,900140,1.849676156885287,"{'r1': 17, 'ad': 4, 'limad': 30, 'wmean': 10}"
431,041190,1.8671468030371456,"{'r1': 17, 'ad': 12, 'limad': 27, 'wmean': 9}"
432,057050,1.224757206735826,"{'r1': 26, 'ad': 14, 'limad': 29, 'wmean': 4}"
433,215000,1.4636693189836443,"{'r1': 15, 'ad': 2, 'limad': 83, 'wmean': 4}"
434,032190,3.032252561086286,"{'r1': 30, 'ad': 28, 'limad': 6, 'wmean': 10}"
435,200130,1.0578581006634782,"{'r1': 14, 'ad': 28, 'limad': 21, 'wmean': 5}"
436,950210,,
437,003470,1.3473684451145447,"{'r1': 13, 'ad': 22, 'limad': 18, 'wmean': 10}"
438,002240,1.9536647627949013,"{'r1': 2, 'ad': 5, 'limad': 56, 'wmean': 10}"
439,014830,1.9694658025206269,"{'r1': 12, 'ad': 10, 'limad': 20, 'wmean': 7}"
440,297890,,
441,241590,1.3205137545052663,"{'r1': 5, 'ad': 21, 'limad': 18, 'wmean': 7}"
442,043150,1.2627103362609045,"{'r1': 14, 'ad': 21, 'limad': 14, 'wmean': 10}"
443,034310,1.5870239394670946,"{'r1': 7, 'ad': 24, 'limad': 19, 'wmean': 7}"
444,335890,,
445,007390,1.0947481590959134,"{'r1': 29, 'ad': 4, 'limad': 48, 'wmean': 4}"
446,053610,1.4889053652648954,"{'r1': 17, 'ad': 28, 'limad': 5, 'wmean': 4}"
447,091700,1.1622815053326858,"{'r1': 20, 'ad': 4, 'limad': 59, 'wmean': 9}"
448,003000,1.6231419221384051,"{'r1': 2, 'ad': 11, 'limad': 32, 'wmean': 4}"
449,003570,2.08264109987924,"{'r1': 10, 'ad': 5, 'limad': 31, 'wmean': 10}"
450,097520,1.1936493422146006,"{'r1': 15, 'ad': 25, 'limad': 24, 'wmean': 10}"
451,145990,1.0343511450381684,"{'r1': 10, 'ad': 24, 'limad': 44, 'wmean': 10}"
452,018250,,
453,336370,,
454,094170,5.290787933616461,"{'r1': 30, 'ad': 14, 'limad': 18, 'wmean': 5}"
455,047920,1.912889696010454,"{'r1': 15, 'ad': 4, 'limad': 63, 'wmean': 5}"
456,033640,1.4679201997108464,"{'r1': 4, 'ad': 6, 'limad': 47, 'wmean': 9}"
457,194480,1.3465517241379308,"{'r1': 11, 'ad': 24, 'limad': 54, 'wmean': 10}"
458,000370,1.3294780129523545,"{'r1': 8, 'ad': 6, 'limad': 19, 'wmean': 4}"
459,103590,1.7545308192705618,"{'r1': 30, 'ad': 9, 'limad': 20, 'wmean': 4}"
460,228760,2.3338824828924176,"{'r1': 15, 'ad': 15, 'limad': 2, 'wmean': 5}"
461,034120,1.615884835844748,"{'r1': 7, 'ad': 16, 'limad': 27, 'wmean': 5}"
462,054450,1.5672826483337163,"{'r1': 26, 'ad': 24, 'limad': 16, 'wmean': 7}"
463,284740,1.0583488096935139,"{'r1': 25, 'ad': 4, 'limad': 70, 'wmean': 9}"
464,323990,,
465,200880,2.340857332373614,"{'r1': 4, 'ad': 17, 'limad': 9, 'wmean': 6}"
466,051370,1.7330069798594645,"{'r1': 28, 'ad': 8, 'limad': 21, 'wmean': 4}"
467,425040,,
468,007810,1.7794154459529783,"{'r1': 4, 'ad': 3, 'limad': 43, 'wmean': 4}"
469,068400,1.7526338138503763,"{'r1': 14, 'ad': 4, 'limad': 22, 'wmean': 10}"
470,006730,1.1242749161634422,"{'r1': 10, 'ad': 29, 'limad': 21, 'wmean': 5}"
471,095500,3.106701110945755,"{'r1': 11, 'ad': 4, 'limad': 26, 'wmean': 6}"
472,402030,,
473,357120,,
474,249420,1.0717131474103585,"{'r1': 6, 'ad': 17, 'limad': 46, 'wmean': 8}"
475,020000,1.0440677966101695,"{'r1': 6, 'ad': 12, 'limad': 44, 'wmean': 7}"
476,241710,2.0171392396508954,"{'r1': 4, 'ad': 13, 'limad': 4, 'wmean': 9}"
477,039440,2.308596142281255,"{'r1': 2, 'ad': 19, 'limad': 15, 'wmean': 6}"
478,377740,,
479,338220,,
480,001390,1.9510293169666493,"{'r1': 20, 'ad': 10, 'limad': 15, 'wmean': 6}"
481,299030,,
482,243070,1.4061186068109535,"{'r1': 12, 'ad': 3, 'limad': 59, 'wmean': 6}"
483,432720,,
484,033270,1.223488560725245,"{'r1': 27, 'ad': 29, 'limad': 35, 'wmean': 10}"
485,003920,1.7709480411217275,"{'r1': 2, 'ad': 5, 'limad': 14, 'wmean': 4}"
486,001725,1.1195898656329664,"{'r1': 9, 'ad': 6, 'limad': 32, 'wmean': 8}"
487,058650,1.2062536375360953,"{'r1': 15, 'ad': 5, 'limad': 61, 'wmean': 4}"
488,056080,4.268117655097893,"{'r1': 4, 'ad': 16, 'limad': 6, 'wmean': 4}"
489,206640,2.5861220817390995,"{'r1': 2, 'ad': 9, 'limad': 4, 'wmean': 10}"
490,199800,3.9444929301517755,"{'r1': 10, 'ad': 9, 'limad': 41, 'wmean': 10}"
491,041020,2.6853601626176955,"{'r1': 19, 'ad': 5, 'limad': 33, 'wmean': 10}"
492,101160,1.7466002000312288,"{'r1': 2, 'ad': 2, 'limad': 54, 'wmean': 5}"
493,047310,2.409952828869609,"{'r1': 26, 'ad': 16, 'limad': 16, 'wmean': 4}"
494,010690,2.076821783739876,"{'r1': 5, 'ad': 24, 'limad': 11, 'wmean': 10}"
495,432320,,
496,102120,2.851489950939564,"{'r1': 9, 'ad': 26, 'limad': 15, 'wmean': 10}"
497,052020,3.109647184522455,"{'r1': 17, 'ad': 7, 'limad': 25, 'wmean': 5}"
498,101730,4.148338219574319,"{'r1': 6, 'ad': 7, 'limad': 33, 'wmean': 5}"
499,017940,1.3199150574478968,"{'r1': 6, 'ad': 5, 'limad': 18, 'wmean': 5}"
500,012630,1.3084074484698769,"{'r1': 15, 'ad': 10, 'limad': 15, 'wmean': 4}"
501,372320,,
502,011930,1.41602699167679,"{'r1': 5, 'ad': 12, 'limad': 14, 'wmean': 10}"
503,118990,1.7707221571380285,"{'r1': 3, 'ad': 23, 'limad': 19, 'wmean': 9}"
504,200710,1.6413778445467562,"{'r1': 4, 'ad': 22, 'limad': 10, 'wmean': 7}"
505,319400,,
506,001940,1.7936320324454809,"{'r1': 26, 'ad': 12, 'limad': 17, 'wmean': 9}"
507,448280,,
508,099430,,
509,348340,,
510,183190,1.0652968948453028,"{'r1': 23, 'ad': 3, 'limad': 82, 'wmean': 7}"
511,263720,1.2810733738957822,"{'r1': 12, 'ad': 9, 'limad': 21, 'wmean': 7}"
512,000490,2.1200632488615665,"{'r1': 2, 'ad': 24, 'limad': 4, 'wmean': 10}"
513,360070,,
514,115450,2.055535259590655,"{'r1': 4, 'ad': 15, 'limad': 22, 'wmean': 6}"
515,017810,1.0723498505716678,"{'r1': 2, 'ad': 4, 'limad': 65, 'wmean': 4}"
516,448730,,
517,136480,2.1978791568320033,"{'r1': 17, 'ad': 12, 'limad': 7, 'wmean': 4}"
518,453340,,
519,050890,1.4872250143766388,"{'r1': 11, 'ad': 30, 'limad': 15, 'wmean': 7}"
520,090435,1.4890132419096538,"{'r1': 17, 'ad': 10, 'limad': 29, 'wmean': 5}"
521,123890,1.3599836180048452,"{'r1': 9, 'ad': 6, 'limad': 20, 'wmean': 9}"
522,095610,1.1415462503955278,"{'r1': 13, 'ad': 23, 'limad': 31, 'wmean': 10}"
523,000680,2.003008250859875,"{'r1': 13, 'ad': 3, 'limad': 57, 'wmean': 9}"
524,441270,,
525,001470,4.086663523013901,"{'r1': 2, 'ad': 7, 'limad': 23, 'wmean': 8}"
526,061970,1.7055104984106484,"{'r1': 15, 'ad': 19, 'limad': 16, 'wmean': 6}"
527,082920,1.2320881082177038,"{'r1': 4, 'ad': 3, 'limad': 66, 'wmean': 4}"
528,119610,1.0947563015415587,"{'r1': 20, 'ad': 30, 'limad': 10, 'wmean': 9}"
529,004430,1.2666649726367283,"{'r1': 9, 'ad': 7, 'limad': 48, 'wmean': 9}"
530,206650,1.4234843022097599,"{'r1': 24, 'ad': 11, 'limad': 24, 'wmean': 10}"
531,054950,1.3750864283777529,"{'r1': 2, 'ad': 30, 'limad': 24, 'wmean': 5}"
532,425420,,
533,003520,1.1821214097323376,"{'r1': 19, 'ad': 27, 'limad': 18, 'wmean': 6}"
534,001820,1.1336499688335335,"{'r1': 7, 'ad': 28, 'limad': 14, 'wmean': 9}"
535,001200,1.6928103134597485,"{'r1': 14, 'ad': 3, 'limad': 42, 'wmean': 7}"
536,083310,2.1317091946969144,"{'r1': 29, 'ad': 19, 'limad': 16, 'wmean': 7}"
537,104830,1.0172484973942129,"{'r1': 9, 'ad': 7, 'limad': 45, 'wmean': 9}"
538,094800,1.0906510463436065,"{'r1': 5, 'ad': 5, 'limad': 60, 'wmean': 4}"
539,064290,2.2343169876035467,"{'r1': 28, 'ad': 3, 'limad': 38, 'wmean': 6}"
540,102710,1.4575750999661492,"{'r1': 7, 'ad': 3, 'limad': 51, 'wmean': 6}"
541,095700,1.0433007509834307,"{'r1': 9, 'ad': 18, 'limad': 42, 'wmean': 8}"
542,009290,1.0221893491124256,"{'r1': 10, 'ad': 11, 'limad': 55, 'wmean': 4}"
543,002030,1.7540331430712606,"{'r1': 7, 'ad': 12, 'limad': 8, 'wmean': 5}"
544,099320,1.805943826767283,"{'r1': 9, 'ad': 3, 'limad': 12, 'wmean': 10}"
545,151860,2.3538157785167755,"{'r1': 2, 'ad': 8, 'limad': 10, 'wmean': 6}"
546,093050,1.2713695353268148,"{'r1': 7, 'ad': 11, 'limad': 33, 'wmean': 7}"
547,002310,1.4632607304174579,"{'r1': 2, 'ad': 25, 'limad': 11, 'wmean': 7}"
548,110990,,
549,108490,,
550,439090,,
551,025860,1.2786885245901638,"{'r1': 15, 'ad': 24, 'limad': 32, 'wmean': 4}"
552,100790,,
553,077360,1.4952330590569416,"{'r1': 10, 'ad': 11, 'limad': 35, 'wmean': 5}"
554,298690,,
555,378340,,
556,033500,1.3857488658177188,"{'r1': 5, 'ad': 15, 'limad': 20, 'wmean': 5}"
557,084690,2.2357276242209143,"{'r1': 11, 'ad': 3, 'limad': 12, 'wmean': 9}"
558,041830,1.6041264421508707,"{'r1': 8, 'ad': 17, 'limad': 5, 'wmean': 8}"
559,252990,,
560,003545,1.4132360642278918,"{'r1': 2, 'ad': 14, 'limad': 8, 'wmean': 4}"
561,004690,3.0360986370604945,"{'r1': 5, 'ad': 27, 'limad': 21, 'wmean': 8}"
562,007690,1.298897164782856,"{'r1': 5, 'ad': 3, 'limad': 32, 'wmean': 10}"
563,117730,,
564,084680,1.4705444982361326,"{'r1': 12, 'ad': 22, 'limad': 2, 'wmean': 10}"
565,005810,1.4127982731364035,"{'r1': 3, 'ad': 12, 'limad': 26, 'wmean': 9}"
566,306200,,
567,033100,1.0451445567358286,"{'r1': 19, 'ad': 3, 'limad': 10, 'wmean': 9}"
568,451800,,
569,093230,2.9766583324786913,"{'r1': 16, 'ad': 28, 'limad': 21, 'wmean': 10}"
570,289220,,
571,089970,,
572,340570,,
573,001340,1.859175852697042,"{'r1': 4, 'ad': 10, 'limad': 16, 'wmean': 6}"
574,029530,1.0104719207173196,"{'r1': 12, 'ad': 5, 'limad': 71, 'wmean': 7}"
575,016800,1.0116505238450229,"{'r1': 21, 'ad': 5, 'limad': 42, 'wmean': 8}"
576,114190,9.820378685830514,"{'r1': 22, 'ad': 22, 'limad': 22, 'wmean': 10}"
577,092220,1.0,"{'r1': 13, 'ad': 30, 'limad': 100, 'wmean': 5}"
578,034950,1.178630972518976,"{'r1': 14, 'ad': 4, 'limad': 26, 'wmean': 9}"
579,039840,1.3521487382570252,"{'r1': 16, 'ad': 25, 'limad': 19, 'wmean': 5}"
580,092040,1.2045436241211687,"{'r1': 6, 'ad': 21, 'limad': 35, 'wmean': 8}"
581,108670,1.777654221375596,"{'r1': 14, 'ad': 5, 'limad': 6, 'wmean': 6}"
582,035600,1.1491098992153737,"{'r1': 13, 'ad': 10, 'limad': 24, 'wmean': 5}"
583,317330,,
584,126560,1.2354366013774989,"{'r1': 17, 'ad': 5, 'limad': 39, 'wmean': 10}"
585,330860,,
586,027410,1.237759410749358,"{'r1': 26, 'ad': 22, 'limad': 16, 'wmean': 7}"
587,005690,1.2336951575974515,"{'r1': 6, 'ad': 21, 'limad': 4, 'wmean': 9}"
588,094480,2.8760361256456743,"{'r1': 14, 'ad': 3, 'limad': 64, 'wmean': 10}"
589,190510,1.2906792338980988,"{'r1': 26, 'ad': 4, 'limad': 59, 'wmean': 6}"
590,089010,1.5224285262471513,"{'r1': 2, 'ad': 3, 'limad': 57, 'wmean': 8}"
591,071970,2.3862841479187327,"{'r1': 20, 'ad': 19, 'limad': 12, 'wmean': 9}"
592,298830,,
593,060150,1.2300294289003726,"{'r1': 2, 'ad': 17, 'limad': 30, 'wmean': 9}"
594,025770,1.3368196691711107,"{'r1': 5, 'ad': 8, 'limad': 55, 'wmean': 6}"
595,243840,1.3763081659301823,"{'r1': 8, 'ad': 24, 'limad': 12, 'wmean': 10}"
596,123860,1.4576218262875813,"{'r1': 30, 'ad': 25, 'limad': 24, 'wmean': 5}"
597,023160,1.0323889849863492,"{'r1': 5, 'ad': 11, 'limad': 28, 'wmean': 10}"
598,042600,2.9910100551493737,"{'r1': 28, 'ad': 9, 'limad': 40, 'wmean': 5}"
599,005090,1.0231752386169437,"{'r1': 20, 'ad': 3, 'limad': 70, 'wmean': 7}"
600,006405,1.293793782172509,"{'r1': 24, 'ad': 4, 'limad': 55, 'wmean': 9}"
601,060980,1.1291234386657267,"{'r1': 28, 'ad': 28, 'limad': 20, 'wmean': 6}"
602,003300,1.0796812749003986,"{'r1': 6, 'ad': 21, 'limad': 42, 'wmean': 10}"
603,001780,1.4798870205828754,"{'r1': 20, 'ad': 3, 'limad': 44, 'wmean': 7}"
604,314930,,
605,265520,1.1352948988484695,"{'r1': 11, 'ad': 14, 'limad': 33, 'wmean': 10}"
606,071320,1.243759509946703,"{'r1': 5, 'ad': 17, 'limad': 17, 'wmean': 6}"
607,004700,1.0339693209327339,"{'r1': 3, 'ad': 26, 'limad': 35, 'wmean': 6}"
608,304100,,
609,003220,1.1778705859563372,"{'r1': 9, 'ad': 30, 'limad': 2, 'wmean': 10}"
610,027360,,
611,029960,1.0509565627854869,"{'r1': 9, 'ad': 16, 'limad': 29, 'wmean': 4}"
612,060720,1.2035006816599156,"{'r1': 16, 'ad': 4, 'limad': 55, 'wmean': 8}"
613,089980,1.1180124390015724,"{'r1': 5, 'ad': 3, 'limad': 73, 'wmean': 8}"
614,405100,,
615,002320,1.4729273293539118,"{'r1': 6, 'ad': 5, 'limad': 22, 'wmean': 4}"
616,080160,1.5004933179701336,"{'r1': 8, 'ad': 28, 'limad': 3, 'wmean': 5}"
617,090360,1.7926021762118876,"{'r1': 30, 'ad': 25, 'limad': 14, 'wmean': 10}"
618,038500,1.1141120322646907,"{'r1': 8, 'ad': 2, 'limad': 92, 'wmean': 7}"
619,228670,,
620,012030,2.6231466735730766,"{'r1': 10, 'ad': 19, 'limad': 30, 'wmean': 9}"
621,089890,3.718818562820153,"{'r1': 3, 'ad': 3, 'limad': 44, 'wmean': 4}"
622,254490,,
623,230360,1.0551698332848292,"{'r1': 12, 'ad': 4, 'limad': 74, 'wmean': 5}"
624,102940,1.6983780867074854,"{'r1': 2, 'ad': 26, 'limad': 9, 'wmean': 7}"
625,000430,2.0047594253545387,"{'r1': 4, 'ad': 7, 'limad': 7, 'wmean': 10}"
626,041960,1.0241780922895474,"{'r1': 9, 'ad': 9, 'limad': 45, 'wmean': 8}"
627,122640,2.4585999286500058,"{'r1': 12, 'ad': 3, 'limad': 29, 'wmean': 4}"
628,217270,1.058446553220545,"{'r1': 24, 'ad': 6, 'limad': 54, 'wmean': 9}"
629,322310,,
630,200670,1.218834484078651,"{'r1': 30, 'ad': 30, 'limad': 19, 'wmean': 4}"
631,008490,1.274520190448077,"{'r1': 6, 'ad': 24, 'limad': 12, 'wmean': 4}"
632,058820,1.2070501509504001,"{'r1': 28, 'ad': 20, 'limad': 22, 'wmean': 4}"
633,075580,1.678255658878413,"{'r1': 8, 'ad': 10, 'limad': 19, 'wmean': 6}"
634,013030,1.8319278162265917,"{'r1': 4, 'ad': 3, 'limad': 32, 'wmean': 4}"
635,014620,1.3209968149649387,"{'r1': 16, 'ad': 9, 'limad': 34, 'wmean': 10}"
636,267980,1.0,"{'r1': 28, 'ad': 28, 'limad': 56, 'wmean': 10}"
637,086390,1.2595494849654578,"{'r1': 4, 'ad': 24, 'limad': 9, 'wmean': 10}"
638,001880,1.4372915588177155,"{'r1': 6, 'ad': 29, 'limad': 16, 'wmean': 5}"
639,044490,2.253353011555372,"{'r1': 15, 'ad': 22, 'limad': 15, 'wmean': 4}"
640,251970,,
641,457550,,
642,126700,1.0465850578062759,"{'r1': 7, 'ad': 28, 'limad': 19, 'wmean': 4}"
643,088260,,
644,036030,1.810398611074144,"{'r1': 14, 'ad': 26, 'limad': 17, 'wmean': 9}"
645,059090,2.598419763305748,"{'r1': 4, 'ad': 17, 'limad': 8, 'wmean': 4}"
646,037560,1.0454545454545454,"{'r1': 6, 'ad': 7, 'limad': 70, 'wmean': 5}"
647,950140,1.8621417512721425,"{'r1': 2, 'ad': 2, 'limad': 30, 'wmean': 10}"
648,00088K,1.2044101606054396,"{'r1': 3, 'ad': 10, 'limad': 37, 'wmean': 5}"
649,146320,,
650,214680,2.5444953790834455,"{'r1': 21, 'ad': 20, 'limad': 27, 'wmean': 10}"
651,445680,,
652,950130,2.2149881425272944,"{'r1': 5, 'ad': 20, 'limad': 2, 'wmean': 9}"
653,036530,1.3006997993253138,"{'r1': 7, 'ad': 3, 'limad': 32, 'wmean': 7}"
654,097230,1.2440703843242698,"{'r1': 13, 'ad': 16, 'limad': 38, 'wmean': 10}"
655,322510,,
656,001790,1.0365994980913473,"{'r1': 4, 'ad': 2, 'limad': 82, 'wmean': 4}"
657,058430,3.9580244358765397,"{'r1': 4, 'ad': 23, 'limad': 10, 'wmean': 8}"
658,00104K,,
659,051905,1.446705362729875,"{'r1': 3, 'ad': 24, 'limad': 23, 'wmean': 5}"
660,397030,,
661,004560,1.539814894241269,"{'r1': 11, 'ad': 3, 'limad': 63, 'wmean': 5}"
662,033160,1.2640375723042387,"{'r1': 11, 'ad': 25, 'limad': 25, 'wmean': 7}"
663,001630,1.0,"{'r1': 25, 'ad': 24, 'limad': 49, 'wmean': 7}"
664,084010,1.541375612281738,"{'r1': 5, 'ad': 14, 'limad': 18, 'wmean': 6}"
665,002960,1.1037848160073238,"{'r1': 7, 'ad': 29, 'limad': 19, 'wmean': 7}"
666,095720,1.2621526677934953,"{'r1': 2, 'ad': 8, 'limad': 15, 'wmean': 4}"
667,114810,1.7146110325860748,"{'r1': 2, 'ad': 13, 'limad': 15, 'wmean': 4}"
668,005160,2.186254832254586,"{'r1': 13, 'ad': 5, 'limad': 2, 'wmean': 9}"
669,101360,2.042627395016988,"{'r1': 7, 'ad': 9, 'limad': 14, 'wmean': 4}"
670,045100,1.4437139362871358,"{'r1': 2, 'ad': 9, 'limad': 9, 'wmean': 4}"
671,001510,1.1707089807640207,"{'r1': 9, 'ad': 4, 'limad': 58, 'wmean': 9}"
672,307750,,
673,011810,3.9933012676353306,"{'r1': 28, 'ad': 30, 'limad': 27, 'wmean': 6}"
674,072710,1.1248706324647897,"{'r1': 14, 'ad': 2, 'limad': 66, 'wmean': 9}"
675,006220,2.2075656822389798,"{'r1': 13, 'ad': 16, 'limad': 18, 'wmean': 5}"
676,102460,1.000282606511254,"{'r1': 3, 'ad': 7, 'limad': 57, 'wmean': 6}"
677,182360,1.9963206571930154,"{'r1': 2, 'ad': 11, 'limad': 8, 'wmean': 6}"
678,138580,1.5547352216560066,"{'r1': 5, 'ad': 3, 'limad': 40, 'wmean': 5}"
